username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
FLUFFYT4E;2017-12-07 02:59;2;1;"misiaczek do tulenia xjksks pic.twitter.com/BhbRu5Ob2M";;;;"938679386135515137";https://twitter.com/FLUFFYT4E/status/938679386135515137;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:23;0;0;"kocham jungkooka";;;;"936948843228422144";https://twitter.com/FLUFFYT4E/status/936948843228422144;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:22;0;0;"jungkook jest piekby";;;;"936948701637103616";https://twitter.com/FLUFFYT4E/status/936948701637103616;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:22;0;0;"takeookkck";;;;"936948628668723201";https://twitter.com/FLUFFYT4E/status/936948628668723201;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:22;0;0;"rece mi sie trzesaa";;;;"936948622662537217";https://twitter.com/FLUFFYT4E/status/936948622662537217;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:19;0;0;"BTS DIJSJSK";;;;"936947830744387585";https://twitter.com/FLUFFYT4E/status/936947830744387585;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:18;0;1;"pokazujcie więcej sehuna ej;(";;;;"936947772481310720";https://twitter.com/FLUFFYT4E/status/936947772481310720;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:18;0;0;"jezu sehun jdjsjs";;;;"936947650221494272";https://twitter.com/FLUFFYT4E/status/936947650221494272;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:18;0;0;"SEHUNEK KOCHAM CIE";;;;"936947588183535616";https://twitter.com/FLUFFYT4E/status/936947588183535616;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:18;0;0;"płacze exo wygrało jestem dumna";;;;"936947559813312513";https://twitter.com/FLUFFYT4E/status/936947559813312513;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 08:17;0;0;"exo wygrało jejkus";;;;"936947465844154368";https://twitter.com/FLUFFYT4E/status/936947465844154368;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:34;0;0;"taehyungie sjjsks";;;;"936936713120813056";https://twitter.com/FLUFFYT4E/status/936936713120813056;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:34;0;0;"kocham cie jimin";;;;"936936535655673856";https://twitter.com/FLUFFYT4E/status/936936535655673856;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:33;0;1;"moje dzieciaczki kocham ich najmocniej na świecie";;;;"936936456534331392";https://twitter.com/FLUFFYT4E/status/936936456534331392;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:33;0;0;"kuzwa bts boże";;;;"936936399395282944";https://twitter.com/FLUFFYT4E/status/936936399395282944;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:31;0;0;"jakim cudem kim seokjin jest tak niewyobrażalnie piękny?";;;;"936935830878375941";https://twitter.com/FLUFFYT4E/status/936935830878375941;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:28;0;1;"JUNGKOOK";;;;"936935198930952192";https://twitter.com/FLUFFYT4E/status/936935198930952192;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:26;0;0;"WINNER JEZU JJDJSJSJSJ ALE SIE CIESSE";;;;"936934590933012480";https://twitter.com/FLUFFYT4E/status/936934590933012480;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:12;0;3;"@me https:// twitter.com/hansoliiee/sta tus/936930597141856256 …";;@me;;"936930960209301506";https://twitter.com/FLUFFYT4E/status/936930960209301506;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 07:03;0;0;"DANIEL CO TO BYŁO CHŁOPCZE-";;;;"936928907189555200";https://twitter.com/FLUFFYT4E/status/936928907189555200;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:59;0;0;"kocham wanna one";;;;"936927797112602624";https://twitter.com/FLUFFYT4E/status/936927797112602624;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:57;0;1;"poszłam cos zjeść, a exo wygrali nagrodę;( ale chciałam napisać, że jestem z nich bardzo dumna !!!";;;;"936927214754344961";https://twitter.com/FLUFFYT4E/status/936927214754344961;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:56;0;0;"ale mnie w1 teraz hitnelo";;;;"936927052011208711";https://twitter.com/FLUFFYT4E/status/936927052011208711;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:54;0;2;"WANNA ONE BOZEEEEE";;;;"936926500909072385";https://twitter.com/FLUFFYT4E/status/936926500909072385;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:48;0;0;"twice wygrało aaa";;;;"936925023188611072";https://twitter.com/FLUFFYT4E/status/936925023188611072;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:47;0;0;"co robi chanyeol, jongin i jongdae? XDDD";;;;"936924803071537152";https://twitter.com/FLUFFYT4E/status/936924803071537152;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:45;0;0;"MOI CHŁOPCY";;;;"936924328368603136";https://twitter.com/FLUFFYT4E/status/936924328368603136;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:44;0;0;"jaki taehyung jest szczęśliwy;( moje serce";;;;"936924091314925568";https://twitter.com/FLUFFYT4E/status/936924091314925568;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:44;0;1;"JUNGKOOK JA KRZYCZE Z TOBĄ";;;;"936924029209870337";https://twitter.com/FLUFFYT4E/status/936924029209870337;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:44;0;0;"yoongi wygrał jdksks";;;;"936923979545112577";https://twitter.com/FLUFFYT4E/status/936923979545112577;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:44;0;0;"mood: https:// twitter.com/twinklelooo/st atus/936923658194259968 …";;;;"936923907663134722";https://twitter.com/FLUFFYT4E/status/936923907663134722;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:41;0;1;"iu jest prześliczna jdjsjs";;;;"936923344242335744";https://twitter.com/FLUFFYT4E/status/936923344242335744;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:35;0;0;"kocham taehyunga";;;;"936921827636428803";https://twitter.com/FLUFFYT4E/status/936921827636428803;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:26;0;0;"znowu reklama -_-";;;;"936919596707151875";https://twitter.com/FLUFFYT4E/status/936919596707151875;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:25;0;0;"wanna one!!!!";;;;"936919210294308868";https://twitter.com/FLUFFYT4E/status/936919210294308868;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:25;0;0;"jaki daniel uśmiechnięty";;;;"936919181714268161";https://twitter.com/FLUFFYT4E/status/936919181714268161;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:14;0;0;"JONGDAE JA PIERDZIELE GRATULACJE JESTEM DUMNA";;;;"936916571099770882";https://twitter.com/FLUFFYT4E/status/936916571099770882;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:02;0;0;"chce ich wyściskać";;;;"936913443663241219";https://twitter.com/FLUFFYT4E/status/936913443663241219;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:02;0;0;"jacy szczęśliwi";;;;"936913398335381504";https://twitter.com/FLUFFYT4E/status/936913398335381504;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 06:02;0;0;"pokazali chanyeola i jongina";;;;"936913359202541568";https://twitter.com/FLUFFYT4E/status/936913359202541568;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:55;0;1;"króliczek https:// twitter.com/archivesjk/sta tus/936540029203001344 …";;;;"936911775571652610";https://twitter.com/FLUFFYT4E/status/936911775571652610;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:50;0;0;"sehun typie co ty robisz https:// twitter.com/milkysehun412/ status/936909706773217280 …";;;;"936910506706714631";https://twitter.com/FLUFFYT4E/status/936910506706714631;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:40;0;0;"jaki baekhyun uroczy awww";;;;"936907842539307008";https://twitter.com/FLUFFYT4E/status/936907842539307008;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:39;0;0;"sehun jest piękny";;;;"936907702122332160";https://twitter.com/FLUFFYT4E/status/936907702122332160;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:38;0;0;"EXO JDJSJSJ";;;;"936907501194194946";https://twitter.com/FLUFFYT4E/status/936907501194194946;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:37;0;0;"bangtani jezu";;;;"936907281249079299";https://twitter.com/FLUFFYT4E/status/936907281249079299;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:30;0;0;"daniel pieknie wyglada";;;;"936905377521664001";https://twitter.com/FLUFFYT4E/status/936905377521664001;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:30;0;0;"wanna one wygrali ale sie ciesze moje słoneczka";;;;"936905317832572929";https://twitter.com/FLUFFYT4E/status/936905317832572929;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 05:27;0;0;"cute couple https:// twitter.com/vkookloop/stat us/936902812838924288 …";;;;"936904583057567745";https://twitter.com/FLUFFYT4E/status/936904583057567745;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 04:55;0;1;"miłego dnia";;;;"936896519822643201";https://twitter.com/FLUFFYT4E/status/936896519822643201;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 04:12;0;0;"uroczy jsksk https:// twitter.com/pledis_17/stat us/936568849087864832 …";;;;"936885661759545346";https://twitter.com/FLUFFYT4E/status/936885661759545346;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 04:11;0;1;"hANSOL https:// twitter.com/pledis_17/stat us/936545439561670656 …";;;;"936885594818351104";https://twitter.com/FLUFFYT4E/status/936885594818351104;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-02 03:57;0;0;"CO TO JEST CO ONI SOBIE WYOBRAŻAJĄ CO";;;;"936882080671080448";https://twitter.com/FLUFFYT4E/status/936882080671080448;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 18:27;0;0;"dobranoc x";;;;"936738604050800643";https://twitter.com/FLUFFYT4E/status/936738604050800643;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 18:26;0;0;"spij dobrze * i n:-)";;;;"936738300819329025";https://twitter.com/FLUFFYT4E/status/936738300819329025;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 18:05;0;0;"****** ** *** ***** ******** **** *************";;;;"936733023046955008";https://twitter.com/FLUFFYT4E/status/936733023046955008;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 18:04;0;0;"* ****** ***** ** *** ******** * ****** *** *****";;;;"936732759967531008";https://twitter.com/FLUFFYT4E/status/936732759967531008;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 18:03;0;0;"******* ** ***** ********";;;;"936732477904818178";https://twitter.com/FLUFFYT4E/status/936732477904818178;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 18:00;0;0;"0000 ults";;;;"936731869370109952";https://twitter.com/FLUFFYT4E/status/936731869370109952;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 18:00;0;1;"0000 szczęśliwy, wyspany, najedzony, zdrowy i wypoczęty jungkook";;;;"936731820657344518";https://twitter.com/FLUFFYT4E/status/936731820657344518;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 18:00;0;1;"mam nadzieje, że jungkook czuje teraz sie o wiele lepiej";;;;"936731699479707649";https://twitter.com/FLUFFYT4E/status/936731699479707649;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 17:56;2;4;"płacze sobie, bo jungkook sie popłakał z bólu:-( chce przecierpieć to za niego prosze. człowiek, który codziennie daje mi tyle siły i powodów do usmiechu był tak wykończony i tak go bolało, że sie popłakał";;;;"936730637314220034";https://twitter.com/FLUFFYT4E/status/936730637314220034;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 17:43;0;0;"jezus maria kochanie:-( https:// twitter.com/jiminrnb/statu s/936645059419586560 …";;;;"936727421486796800";https://twitter.com/FLUFFYT4E/status/936727421486796800;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:44;1;1;"i nie wiem oni mi tak do siebie pasują, że moje serduszko już nie wytrzymuje, otp nad otp";;;;"936697469462827008";https://twitter.com/FLUFFYT4E/status/936697469462827008;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:42;1;1;"jak on mi sie przewija przez tl to pierwsze o czym myśle to gabrysia";;;;"936697090826231808";https://twitter.com/FLUFFYT4E/status/936697090826231808;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:41;1;1;"bo ona go tak mocno kocha, a on kocha ją i jezu otp .";;;;"936696898458652677";https://twitter.com/FLUFFYT4E/status/936696898458652677;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:41;1;1;"oglądałam filmik jak hansol sobie jadł żelki i pierwsza moja myśl to było: gabrysia by teraz powiedziała jak mocno go kocha";;;;"936696719038992384";https://twitter.com/FLUFFYT4E/status/936696719038992384;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:35;0;1;"lisa jest piękna";;;;"936695276450013185";https://twitter.com/FLUFFYT4E/status/936695276450013185;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
FLUFFYT4E;2017-12-01 15:13;1;2;"jestem z was bardzo dumna, zasługiwaliście na tą nagrode!! dziekuje za twoją dzisiejszą seleczke, która jest przepiekna, 93 dni ♡ pic.twitter.com/hUojmyYDHa";;;;"936689617344004096";https://twitter.com/FLUFFYT4E/status/936689617344004096;;꒰ᵗᵃᵉᵏᵒᵒᵏ ; ˡⁱˢᵒᵒ ; ᵐᵃʳᵏˢᵒⁿ ; ᵏⁱᵐⁱⁿ ; ᵍ ⁺ ʰᵛᶜ꒱,None,
