username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
ka11442;2017-12-03 15:00;12;2;"═ #البرنسيسه_سارونه_500k_متابع ══ °❖ ◎❖°═══ الــف ᓚ۶ᒧgggȷɹ̣ᓄ•• #تستاهلييين #فالك_الممليوون @555iy لعيوون @Q8o__ #Gp_مزاجي pic.twitter.com/bMuDwq3fao";;@555iy @Q8o__;# # # #Gp_;"937411157631164416";https://twitter.com/ka11442/status/937411157631164416;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 14:59;1;0;"الف مبروك تستاهل";;;;"937410916789964802";https://twitter.com/ka11442/status/937410916789964802;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 14:19;227;48;"خليك دايم مبسوط وخليّ ابتسامتك دايم على وجهك لأن الدنيا محتاجه ابتسامتك وفرحة عيُونك وضحكتك اتفقنا؟.";;;;"937400850342871041";https://twitter.com/ka11442/status/937400850342871041;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 09:44;12;1;"#فوفا_10K__محب •..•..,•••..•• الــف ᓚ۶ᒧgggȷɹ̣ᓄ•• ◝ ◟ تستاهلين كل خير 20 #رتويــــت .. @fyyfyy561 #قروب_ماكوفكه_للدعم @Ebdaa3_7 pic.twitter.com/pEVR8Hb7cX";;@fyyfyy561 @Ebdaa3_7;# # #;"937331683422035971";https://twitter.com/ka11442/status/937331683422035971;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 08:35;0;0;"لا";;;;"937314449639268355";https://twitter.com/ka11442/status/937314449639268355;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 05:55;0;0;"مساك ورد⚘";;;;"937273994360877056";https://twitter.com/ka11442/status/937273994360877056;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-03 05:17;0;0;"موفقين";;;;"937264503271690241";https://twitter.com/ka11442/status/937264503271690241;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 15:40;272;109;".. .. هُناك سجدة في آخر الليل تتخللها مغفره وإستجابة دعاء و رزق وفرحة وانشراح  ﴿ ألا بذكر الله تطمئن القلوب ﴾ صلاة الوتر . . . . تصبحون ع خيررحبايبي";;;;"937059013556146176";https://twitter.com/ka11442/status/937059013556146176;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 13:07;2;0;"موفقين";;;;"937020499724570624";https://twitter.com/ka11442/status/937020499724570624;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 12:09;0;0;"موفقين";;;;"937005694947069958";https://twitter.com/ka11442/status/937005694947069958;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 09:33;0;0;"تسلمين. ي عمري";;;;"936966432746811394";https://twitter.com/ka11442/status/936966432746811394;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 09:31;0;0;"مساك ورد⚘";;;;"936966096598523905";https://twitter.com/ka11442/status/936966096598523905;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 09:31;1;0;"موفقين";;;;"936965956835905536";https://twitter.com/ka11442/status/936965956835905536;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 07:22;0;0;"مساء النور";;;;"936933577824129024";https://twitter.com/ka11442/status/936933577824129024;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 06:50;251;39;". ••يارب إفتح لنا أبواب رحمتڪ، و أڪتب لنا السعادة حيثما ڪُنا";;;;"936925598986981376";https://twitter.com/ka11442/status/936925598986981376;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-02 04:52;0;0;"موفقين";;;;"936895793788723202";https://twitter.com/ka11442/status/936895793788723202;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-01 12:26;14;0;"#محمد_الشمراني_50K__محب •..•..,•••..•• الــف ᓚ۶ᒧgggȷɹ̣ᓄ•• ◝ ◟ تستاهل كل خير 20 #رتويــــت .. @mo7md1433 #قروب_ماكوفكه_للدعم @Ebdaa3_7";;@mo7md1433 @Ebdaa3_7;# # #;"936647742784450561";https://twitter.com/ka11442/status/936647742784450561;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-01 07:44;0;0;"امين";;;;"936576620525162497";https://twitter.com/ka11442/status/936576620525162497;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-01 06:28;0;0;"وانتي بخير وصحه وسلامه";;;;"936557701802418176";https://twitter.com/ka11442/status/936557701802418176;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-01 06:28;0;0;"موفقين";;;;"936557563046498305";https://twitter.com/ka11442/status/936557563046498305;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-01 02:57;1;0;"موفقين";;;;"936504484783706114";https://twitter.com/ka11442/status/936504484783706114;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-12-01 02:52;0;0;"اميين ي رب";;;;"936503328799895552";https://twitter.com/ka11442/status/936503328799895552;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-30 16:07;1;1;"وانتي من اهل الخير";;;;"936340919795712003";https://twitter.com/ka11442/status/936340919795712003;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-30 16:07;0;0;"وانت من اهل الخير";;;;"936340872215564288";https://twitter.com/ka11442/status/936340872215564288;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-30 15:28;0;0;"ذوووووق";;;;"936331090507137024";https://twitter.com/ka11442/status/936331090507137024;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-30 15:20;16;0;"ƹgɹ̣ɹɹɹlɺI ρgᓗ̥ɹ̇ |➧ #اعضاء يستحقون الشكر لتفاعلهم #يستاهلون2000k @q85558 @alhada_t @Sh_____F16 @_deem_o لعيووون @Q8o__ #Gp_مزاجي pic.twitter.com/w3H8xcwkH7";;@q85558 @alhada_t @Sh_____F16 @_deem_o @Q8o__;# # #Gp_;"936329049844191233";https://twitter.com/ka11442/status/936329049844191233;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-29 13:24;1;0;"ذوووووق";;;;"935937512412913664";https://twitter.com/ka11442/status/935937512412913664;;‏صلّي على النبيﷺ. ,None,
ka11442;2017-11-29 08:48;1;1;"مساء النور";;;;"935867983896903681";https://twitter.com/ka11442/status/935867983896903681;;‏صلّي على النبيﷺ. ,None,
