username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
MeilydiaNur;2017-12-03 12:37;0;0;"Karena Ai belom ingin bobok. Juurrr, jangan keseringan insom jurrrr. Kesehatan lo";;;;"937375298017902592";https://twitter.com/MeilydiaNur/status/937375298017902592;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:37;0;0;"Lalu baju yang digantung seakan2 bayangan hantu";;;;"937375138340683776";https://twitter.com/MeilydiaNur/status/937375138340683776;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:36;0;0;"Noted loh ya mbaakkk. Siap2 kalo suatu saat ku cariin wkwkwk";;;;"937374928919183360";https://twitter.com/MeilydiaNur/status/937374928919183360;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:35;0;0;"Mending baca dari kaskus trnyata";;;;"937374624714649601";https://twitter.com/MeilydiaNur/status/937374624714649601;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:34;0;0;"Waaaaaa";;;;"937374424860205056";https://twitter.com/MeilydiaNur/status/937374424860205056;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:28;0;0;"Hayooo kira2 beneran apa gimmick hayooo";;;;"937372958133174272";https://twitter.com/MeilydiaNur/status/937372958133174272;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:27;0;0;"Udh nnton. Dan gak kerasa apa2";;;;"937372839920799744";https://twitter.com/MeilydiaNur/status/937372839920799744;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:25;0;0;"Keluarga tak kasat mata dah nnton belom?";;;;"937372284444033025";https://twitter.com/MeilydiaNur/status/937372284444033025;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:25;0;0;"Harus rela diduain kalo untuk urusan bersama mbak";;;;"937372110845968384";https://twitter.com/MeilydiaNur/status/937372110845968384;;Indonesia,Bangkok,
MeilydiaNur;2017-12-03 12:23;0;0;"Kemirisan yang haqiqi. Harap bersabar";;;;"937371611321196544";https://twitter.com/MeilydiaNur/status/937371611321196544;;Indonesia,Bangkok,
