username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
starryeyesyh;2017-12-06 16:18;0;0;"because whoever did, they have a really impressive vocal range";;;;"938518113016049664";https://twitter.com/starryeyesyh/status/938518113016049664;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 16:18;0;0;"im guessing it was either young k or jae";;;;"938518031424253952";https://twitter.com/starryeyesyh/status/938518031424253952;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 16:16;0;0;"who sings the harmony in i’ll try i need to know";;;;"938517451893100544";https://twitter.com/starryeyesyh/status/938517451893100544;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 15:35;0;0;"im proud of myself, i passed all of my finals on a B or above";;;;"938507232001642496";https://twitter.com/starryeyesyh/status/938507232001642496;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 15:34;0;0;"somehow i got a 97 on my comm final";;;;"938507023645335553";https://twitter.com/starryeyesyh/status/938507023645335553;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 13:47;0;0;"sigh i miss lyn a lot";;;;"938480020007383040";https://twitter.com/starryeyesyh/status/938480020007383040;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 10:29;0;0;"i can barely keep up with my own head rn";;;;"938430161850159104";https://twitter.com/starryeyesyh/status/938430161850159104;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 10:29;0;0;"my brain is on complete overwork ,,,, the ws i was doing asked for the amount of chlorine atoms in a compound of magnesium and chlorine and i added up ALL of the atoms lmao";;;;"938430076479295488";https://twitter.com/starryeyesyh/status/938430076479295488;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:45;0;0;"i feel sick and im lowkey anxious oof get me out of here";;;;"938404086831083520";https://twitter.com/starryeyesyh/status/938404086831083520;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:44;0;0;"someone bail me from school pls";;;;"938403672811298817";https://twitter.com/starryeyesyh/status/938403672811298817;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:42;0;0;"either i try or i need somebody";;;;"938403236075229184";https://twitter.com/starryeyesyh/status/938403236075229184;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:41;0;0;"i wanna learn i try on the piano can someone make sheets";;;;"938403031028305920";https://twitter.com/starryeyesyh/status/938403031028305920;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:37;0;0;"I HAVENT SEEN HER SINCE LIKE APRIL,????? AAAAH";;;;"938402108625309696";https://twitter.com/starryeyesyh/status/938402108625309696;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:37;0;0;"well, not actual aunt, more like close family friend who ive known for my whole life";;;;"938402033253732352";https://twitter.com/starryeyesyh/status/938402033253732352;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:37;0;0;"I GET TO SEE MY AUNT ON SATURDAY I FORGOT YE S";;;;"938401936533008386";https://twitter.com/starryeyesyh/status/938401936533008386;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:36;0;0;"and i love tagging my friends in things because i wanna make them happy";;;;"938401731419037696";https://twitter.com/starryeyesyh/status/938401731419037696;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:35;0;0;"my favorite thing ever is when like people @me or dm me posts that remind them of me it makes me so :””)";;@me;;"938401535633055745";https://twitter.com/starryeyesyh/status/938401535633055745;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:34;0;0;"@jaessweaterpaws for you https:// twitter.com/d6haru/status/ 938400852384952321 …";;@jaessweaterpaws;;"938401338660139008";https://twitter.com/starryeyesyh/status/938401338660139008;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:31;0;1;",,,,,,,,but then again to be fair a lot of things make me think of johnny,,,,";;;;"938400588911579137";https://twitter.com/starryeyesyh/status/938400588911579137;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 08:31;0;1;"better better makes me think of johnny, especially in the lyrics";;;;"938400492266360834";https://twitter.com/starryeyesyh/status/938400492266360834;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:47;0;1;"time to frantically search for that";;;;"938389448252850177";https://twitter.com/starryeyesyh/status/938389448252850177;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:47;0;1;"wait day6 have been on nct night night? why haven’t i known this";;;;"938389373355257856";https://twitter.com/starryeyesyh/status/938389373355257856;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:43;0;0;"i didn’t watch the mini concert vlive (i will when it’s replayed) but i really hope all of day6 are really proud of how far they’ve come over this past year";;;;"938388324435324928";https://twitter.com/starryeyesyh/status/938388324435324928;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:26;0;0;"colors final ver is so so so good wonpil really shone through and let his voice stand out";;;;"938384264609128448";https://twitter.com/starryeyesyh/status/938384264609128448;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:26;0;0;"i found colors (final version) on youtube for those who want to listen! it’s esp subbed, but the audio is the final track!!! https:// youtu.be/bjD-icZ1BiM";;;;"938384169025105920";https://twitter.com/starryeyesyh/status/938384169025105920;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:20;0;1;"jisung is like,,,,11 months older than me";;;;"938382749353816065";https://twitter.com/starryeyesyh/status/938382749353816065;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:19;0;1;"fun fact: im younger than everyone in nct, including jisung";;;;"938382493329313792";https://twitter.com/starryeyesyh/status/938382493329313792;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:10;0;0;"im gonna listen to i try in a sec";;;;"938380155961176064";https://twitter.com/starryeyesyh/status/938380155961176064;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-06 07:09;0;0;"better better really is THAT bside";;;;"938379985617866752";https://twitter.com/starryeyesyh/status/938379985617866752;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 23:03;1;1;"im starting to get anxious again so im just gonna sleep goodnight i love johnny ill listen to moonrise when i wake up";;;;"938257581172232197";https://twitter.com/starryeyesyh/status/938257581172232197;;• l ; h • they/them • smd •,None,
starryeyesyh;2017-12-05 22:56;1;4;"#ThankYouEveryDAY6 for your hard work, thank you for bringing me and my best friend lina together, thank you for always giving us a new concept to look forward to, thank you for helping me through tough times, and thank you for bringing mydays together like a family. we love you!";;;#ThankYouEveryDAY6;"938255823649820672";https://twitter.com/starryeyesyh/status/938255823649820672;;• l ; h • they/them • smd •,None,
